MatchClubPlayerID,PlayerID,PlayerTypeID,MatchID,ClubID,SubstitutedForPlayer,SubstitutionTime,Played
591,239736,2,660047,5,235061.0,90'+3',1
592,221128,2,660047,1,285358.0,62',1
593,235817,1,660047,5,141243.0,90'+5',1
594,85074,4,660047,1,,,0
595,263224,3,660047,1,,,0
596,240783,3,660047,1,,,0
597,231052,2,660047,1,,,0
598,173386,2,660047,5,,,0
599,171562,4,660047,5,,,0
600,252686,3,660047,5,,,0
601,186444,3,660047,5,,,0
602,359542,2,660047,5,,,0
603,297121,1,660047,5,,,0
604,303555,4,660041,15,,,1
605,6746,4,660041,22,,,1
606,236890,3,660041,15,,,1
607,98448,3,660041,22,,,1
608,261401,3,660041,15,,,1
609,188305,3,660041,22,,,1
610,231066,3,660041,15,,,1
611,235873,3,660041,22,187782.0,61',1
612,87387,2,660041,15,,,1
613,302672,3,660041,22,,,1
614,311163,2,660041,15,139703.0,80',1
615,201136,2,660041,22,76914.0,61',1
616,222765,1,660041,15,302238.0,80',1
617,86436,2,660041,22,71042.0,45',1
618,274296,2,660041,15,,,1
619,285201,1,660041,22,,,1
620,308587,1,660041,15,237957.0,68',1
621,202539,1,660041,22,,,1
622,175968,1,660041,15,282483.0,69',1
623,315294,1,660041,22,172680.0,45',1
624,315919,1,660041,15,267109.0,69',1
625,171513,1,660041,22,197425.0,69',1
626,257619,4,660041,15,,,0
627,308788,2,660041,15,,,0
628,305060,2,660041,15,,,0
629,324044,3,660041,15,,,0
630,277661,4,660041,22,,,0
631,168478,3,660041,22,,,0
632,252944,2,660041,22,,,0
633,362114,2,660041,22,,,0
634,217514,4,660042,9,,,1
635,252974,4,660042,19,,,1
636,337023,3,660042,9,286802.0,75',1
637,255259,3,660042,19,285383.0,72',1
638,200836,3,660042,9,169515.0,51',1
639,185792,3,660042,19,,,1
640,138183,3,660042,9,,,1
641,254450,1,660042,19,,,1
642,146355,3,660042,9,251864.0,75',1
643,297380,3,660042,19,,,1
644,183810,2,660042,9,,,1
645,83178,1,660042,19,,,1
646,219271,2,660042,9,324048.0,83',1
647,258855,2,660042,19,,,1
648,307475,2,660042,9,,,1
649,259199,2,660042,19,,,1
650,158331,2,660042,9,,,1
651,315381,1,660042,19,268192.0,80',1
652,220478,2,660042,9,,,1
653,288930,1,660042,19,310827.0,72',1
654,288873,2,660042,9,,,1
655,297381,2,660042,19,335238.0,60',1
656,267996,1,660042,9,,,0
657,290347,4,660042,9,,,0
658,177694,2,660042,9,,,0
659,185800,1,660042,9,,,0
660,222678,1,660042,9,,,0
661,256444,4,660042,19,,,0
662,227931,3,660042,19,,,0
663,321979,3,660042,19,,,0
664,276287,1,660042,19,,,0
665,271844,2,660042,19,,,0
666,245083,4,660045,13,,,1
667,315972,4,660045,4,,,1
668,151788,3,660045,13,,,1
669,187273,3,660045,4,,,1
670,249756,3,660045,13,,,1
671,296216,3,660045,4,,,1
