MatchClubPlayerID,PlayerTypeID,Goals,Assists,Fouls,Offsides,Shots,ShotsOnTarget,YellowCards,RedCards
22475,2,0,0,0,0,0,0,0,0
22476,2,0,0,0,0,0,0,0,0
22477,2,0,0,0,0,0,0,0,0
22478,2,0,0,0,0,0,0,0,0
22481,3,0,0,3,0,2,0,0,0
22482,3,0,0,0,0,0,0,0,0
22483,3,0,0,3,0,0,0,1,0
22484,2,0,0,0,0,0,0,1,0
22486,3,0,0,1,0,0,0,0,0
22487,3,0,0,0,0,0,0,0,0
22488,3,0,0,0,0,1,0,0,0
22489,3,0,0,0,0,0,0,0,0
22490,2,0,1,0,0,2,0,0,0
22491,2,1,0,1,0,2,1,1,0
22492,2,0,0,3,0,2,1,0,0
22493,2,0,0,2,0,0,0,1,0
22494,2,1,0,1,0,5,2,0,0
22495,2,0,0,2,0,0,0,0,0
22496,1,0,0,1,0,1,0,0,0
22497,1,0,0,3,0,1,0,0,0
22498,2,0,0,0,0,0,0,0,0
22499,1,0,1,0,0,1,0,0,0
22500,1,0,0,0,0,0,0,0,0
22501,2,0,0,1,0,1,0,0,0
22502,3,0,0,0,0,0,0,0,0
22503,1,0,0,0,0,0,0,0,0
22505,3,0,0,0,0,0,0,0,0
22506,3,0,0,0,0,0,0,0,0
22507,1,0,0,0,0,0,0,0,0
22508,2,0,0,0,0,0,0,0,0
22509,1,0,0,0,0,0,0,0,0
22510,3,0,0,0,0,0,0,0,0
22513,2,0,0,0,0,1,0,0,0
22514,3,0,0,1,0,1,0,1,0
22515,2,0,0,2,0,0,0,0,0
22516,3,0,0,3,0,1,0,0,0
22517,3,0,0,1,0,0,0,0,0
22518,3,0,0,1,0,1,0,0,0
22519,2,0,0,0,0,0,0,0,0
22520,3,0,0,0,1,1,0,0,0
22521,3,0,0,0,0,0,0,1,0
22522,2,0,0,0,0,1,0,0,0
22523,3,0,0,1,0,0,0,0,0
22524,3,0,0,2,0,2,1,0,0
22525,2,0,0,2,0,1,0,1,0
22526,2,0,1,0,0,1,1,0,0
22527,2,0,1,1,1,1,1,0,0
22528,2,0,0,0,0,0,0,0,0
22529,2,1,0,1,0,1,1,0,0
22530,2,0,0,0,0,3,2,0,0
22531,1,0,0,0,0,1,0,0,0
22532,2,1,0,0,1,4,1,0,0
22533,1,1,1,1,0,1,1,1,0
22534,2,0,0,0,0,0,0,0,0
22535,2,0,0,0,0,0,0,0,0
22536,3,0,0,0,0,0,0,0,0
22537,1,0,0,0,0,0,0,0,0
22539,3,0,0,0,0,0,0,0,0
22540,2,0,0,0,0,0,0,0,0
22541,2,0,0,0,0,0,0,0,0
22542,3,0,0,0,0,0,0,0,0
22543,2,0,0,0,0,0,0,0,0
22544,3,0,0,0,0,0,0,0,0
22547,2,0,0,0,0,0,0,0,0
22548,3,0,0,0,0,0,0,1,0
22549,3,0,0,1,0,0,0,0,0
22550,3,0,0,1,0,0,0,1,0
22551,3,0,0,0,0,0,0,0,0
22552,3,0,0,2,0,0,0,0,0
22553,3,0,1,2,0,0,0,0,0
22554,2,0,1,1,0,1,0,0,0
22555,2,0,0,2,1,1,0,1,0
22556,2,0,0,1,0,0,0,0,0
22557,2,0,0,1,0,1,0,0,0
22558,2,0,0,0,0,0,0,0,0
22559,2,0,0,1,0,0,0,0,0
22560,2,0,0,1,1,0,0,1,0
22561,1,1,0,0,0,6,2,0,0
22562,1,0,0,0,0,2,1,0,0
22563,2,0,0,0,1,1,0,0,0
22565,2,0,0,2,0,4,2,0,0
22566,1,0,0,1,0,0,0,0,0
22567,1,1,0,0,0,2,1,0,0
22568,2,0,0,0,0,0,0,0,0
22569,2,0,0,0,0,0,0,0,0
22570,3,0,0,0,0,0,0,0,0
22571,3,0,0,0,0,0,0,0,0
22573,3,0,0,0,0,0,0,0,0
22574,3,0,0,0,0,0,0,0,0
22576,3,0,0,0,0,0,0,0,0
22577,2,0,0,0,0,0,0,0,0
22578,3,0,0,0,0,0,0,0,0
22581,3,0,0,0,0,2,0,0,0
22582,3,0,0,0,0,0,0,0,0
22583,3,0,0,3,0,0,0,1,0
22584,3,0,0,0,0,2,2,0,0
22585,3,0,0,1,0,0,0,0,0
22586,2,0,0,0,0,0,0,0,0
22587,2,0,0,1,0,1,0,0,0
22588,3,0,0,2,0,0,0,0,0
22589,2,1,0,1,0,1,1,0,0
22590,2,0,0,0,1,2,1,0,0
22591,3,0,1,3,0,2,1,1,0
22592,2,0,0,1,0,1,0,1,0
22593,3,0,0,2,0,1,0,1,1
22594,2,0,0,2,0,1,0,0,0
22596,1,0,0,0,0,3,1,0,0
22597,2,1,0,0,0,2,1,0,0
22598,2,1,0,0,0,3,2,0,0
22599,1,0,0,0,0,1,1,0,0
22600,2,0,1,0,1,6,2,0,0
22601,2,0,0,0,0,0,0,0,0
22603,2,0,0,0,0,0,0,0,0
22605,1,0,0,0,0,0,0,0,0
22606,1,0,0,0,0,0,0,0,0
22607,2,0,0,0,0,0,0,0,0
22608,3,0,0,0,0,0,0,0,0
22609,2,0,0,0,0,0,0,0,0
22610,2,0,0,0,0,0,0,0,0
22614,2,0,0,1,0,0,0,0,0
22615,3,0,0,2,0,1,0,1,0
22616,3,1,0,1,0,1,1,0,0
22617,3,0,0,2,0,1,0,0,0
22618,3,0,0,0,0,1,0,0,0
22619,3,0,0,0,0,0,0,0,0
22620,2,0,0,0,0,2,0,0,0
22621,3,1,0,1,0,1,1,0,0
22622,3,0,0,3,0,2,1,0,0
22623,2,0,0,1,1,3,0,0,0
22624,2,0,1,3,1,3,1,0,0
22625,2,0,0,1,0,1,0,0,0
22627,2,0,0,2,0,0,0,1,0
22628,2,0,0,1,0,0,0,0,0
22629,1,0,0,2,0,1,0,0,0
22630,1,0,1,0,0,3,0,0,0
22631,1,0,0,1,0,0,0,0,0
22632,1,0,0,1,0,0,0,0,0
22633,1,1,0,1,0,3,2,0,0
22634,1,0,0,1,0,0,0,0,0
22635,1,0,0,0,0,0,0,0,0
22637,3,0,0,0,0,0,0,0,0
22638,3,0,0,0,0,0,0,0,0
22639,2,0,0,0,0,0,0,0,0
22643,3,0,0,1,0,2,0,0,0
22644,3,0,0,0,0,1,0,0,0
22645,3,0,0,0,0,1,0,0,0
22646,3,0,0,0,0,0,0,0,0
22647,2,0,0,1,0,0,0,0,0
22648,2,0,0,1,1,0,0,0,0
22649,3,0,1,1,1,1,1,0,0
22650,3,0,0,1,0,1,0,0,0
22651,3,0,0,1,1,0,0,0,0
22652,3,0,0,3,0,1,0,1,1
22653,2,3,0,1,0,4,4,0,0
22654,2,0,0,1,0,0,0,1,0
22655,2,0,0,0,0,0,0,0,0
22656,2,0,0,1,0,2,2,1,0
22657,2,0,0,0,0,1,0,0,0
22658,1,0,0,4,0,0,0,0,0
22659,1,1,0,0,0,7,3,0,0
22660,2,0,0,0,0,0,0,0,0
22661,1,0,1,3,0,3,1,0,0
22662,1,0,0,0,1,0,0,0,0
22663,2,0,0,0,0,0,0,0,0
22664,1,0,0,0,0,0,0,0,0
22665,3,0,0,0,0,0,0,0,0
22667,1,0,0,0,0,0,0,0,0
22668,2,0,0,0,0,0,0,0,0
22669,1,0,0,0,0,0,0,0,0
22673,3,0,0,1,0,0,0,0,0
22674,3,0,0,1,0,0,0,0,0
22675,3,0,0,2,0,2,1,1,0
22676,3,0,0,0,0,0,0,0,0
22677,2,0,0,0,0,0,0,0,0
22678,3,0,0,0,0,0,0,0,0
22679,2,0,0,1,0,0,0,0,0
22680,2,0,0,2,1,2,1,1,0
22681,2,0,0,0,1,0,0,0,0
22682,2,1,0,2,0,1,1,1,1
22683,2,0,0,1,0,0,0,0,0
22684,2,0,0,2,0,1,0,1,0
22685,1,0,0,1,0,1,1,1,0
22686,2,0,1,0,0,1,1,0,0
22687,1,0,0,3,0,3,1,0,0
22688,3,0,0,4,0,0,0,0,0
22689,1,0,0,0,1,1,0,0,0
22690,1,1,0,0,0,3,2,0,0
22691,2,0,0,2,0,1,0,0,0
22692,2,0,0,0,0,2,1,0,0
22693,2,0,0,0,0,0,0,0,0
22694,1,0,0,0,0,0,0,0,0
22695,2,0,0,0,0,0,0,0,0
22696,3,0,0,0,0,0,0,0,0
22697,1,0,0,0,0,0,0,0,0
22699,2,0,0,0,0,0,0,0,0
22700,1,0,0,0,0,0,0,0,0
22701,2,0,0,0,0,0,0,0,0
22705,2,0,0,0,0,1,0,0,0
22706,2,0,0,0,1,0,0,0,0
22707,3,0,0,0,0,0,0,0,0
22708,3,0,0,1,0,0,0,0,0
22709,2,0,0,2,0,1,0,0,0
22710,2,0,0,1,1,2,0,0,0
22711,3,0,0,1,0,1,1,0,0
22712,3,0,0,3,0,0,0,0,0
22713,2,0,0,1,0,0,0,0,0
22714,2,0,0,0,0,0,0,0,0
22715,2,0,0,2,0,2,0,0,0
22716,1,0,0,1,1,0,0,0,0
22717,2,0,0,1,0,2,0,0,0
22718,1,0,0,0,0,0,0,0,0
22719,1,0,0,0,0,4,0,0,0
22720,1,0,0,2,0,0,0,0,0
22721,1,0,0,5,0,2,0,1,0
22722,1,1,1,0,0,5,1,0,0
22723,1,0,0,1,0,3,1,0,0
22724,1,1,1,0,2,3,1,0,0
22725,2,0,0,0,0,0,0,0,0
22726,2,0,0,0,0,0,0,0,0
22728,3,0,0,0,0,0,0,0,0
22729,2,0,0,0,0,0,0,0,0
22731,2,0,0,0,0,0,0,0,0
22732,1,0,0,0,0,0,0,0,0
22735,3,0,0,0,1,0,0,1,0
22736,3,0,0,1,0,0,0,1,0
22737,3,0,0,1,0,1,0,0,0
22738,2,0,0,2,0,0,0,1,0
22739,3,0,0,2,0,0,0,1,0
22740,3,0,0,1,0,1,0,0,0
22741,2,0,0,1,1,0,0,0,0
22742,3,0,0,0,0,1,0,0,0
22743,2,0,0,1,0,2,1,0,0
22744,2,0,0,2,1,1,1,0,0
22745,2,0,0,2,0,6,2,0,0
22746,2,0,0,0,0,1,0,0,0
22747,2,0,0,1,0,1,0,0,0
22748,2,0,0,0,0,2,1,0,0
22749,1,0,0,4,0,4,2,1,0
22750,1,0,0,1,0,3,1,0,0
22751,1,1,0,0,0,1,1,0,0
22752,1,0,0,2,0,0,0,0,0
22753,1,0,0,0,0,0,0,0,0
22754,2,0,0,2,0,2,1,0,0
22755,3,0,0,0,0,0,0,0,0
22757,3,0,0,0,0,0,0,0,0
22758,2,0,0,0,0,0,0,0,0
22759,1,0,0,0,0,0,0,0,0
22761,2,0,0,0,0,0,0,0,0
22762,2,0,0,0,0,0,0,0,0
22765,2,0,0,0,0,0,0,0,0
22766,3,0,0,0,0,0,0,0,0
22767,3,0,0,0,0,1,0,0,0
22768,3,0,0,2,0,1,1,0,0
22769,3,0,0,0,0,1,0,0,0
22770,3,0,0,0,0,1,1,0,0
22771,3,0,0,0,0,0,0,0,0
22772,3,0,1,3,0,1,0,0,0
22773,2,0,0,3,0,0,0,0,0
22774,2,0,0,0,0,3,0,0,0
22775,2,0,0,2,0,3,1,0,0
22776,2,0,0,2,0,1,0,1,0
22777,2,0,0,1,0,2,1,0,0
22778,2,0,0,0,0,0,0,0,0
22779,1,0,0,0,1,2,0,0,0
22780,2,0,0,2,0,0,0,1,0
22781,1,1,0,2,1,1,1,1,0
22782,1,0,0,0,0,2,1,0,0
22783,1,0,0,0,0,1,0,0,0
22784,1,0,0,2,0,1,0,0,0
22785,3,0,0,0,0,0,0,0,0
22786,2,0,0,0,0,0,0,0,0
22787,2,0,0,0,0,0,0,0,0
22788,2,0,0,0,0,0,0,0,0
22790,2,0,0,0,0,0,0,0,0
22794,3,0,0,0,0,0,0,0,0
22795,3,2,0,1,0,2,2,0,0
22796,3,0,0,3,0,0,0,1,0
22797,3,0,0,1,0,0,0,0,0
22798,3,0,0,2,0,0,0,1,0
22799,3,0,0,1,0,0,0,0,0
22800,2,0,0,0,0,0,0,0,0
22801,2,0,0,2,0,2,0,1,0
22802,2,0,0,3,0,2,0,0,0
22803,2,0,1,2,0,0,0,0,0
22804,2,0,0,0,0,0,0,0,0
22805,3,0,0,1,0,0,0,1,0
22806,2,0,0,0,0,1,0,0,0
22807,2,0,0,1,0,1,0,0,0
22808,1,0,0,1,0,2,0,0,0
22809,1,0,1,0,0,1,0,0,0
22810,2,0,0,2,0,6,0,0,0
22811,2,0,1,0,1,2,0,0,0
22812,2,0,0,1,0,0,0,0,0
22813,2,1,0,2,0,1,1,0,0
22814,2,0,0,0,0,0,0,0,0
22815,2,0,0,0,0,0,0,0,0
22817,2,0,0,0,0,0,0,0,0
22818,3,0,0,0,0,0,0,0,0
22820,3,0,0,0,0,0,0,0,0
22821,3,0,0,0,0,0,0,0,0
22822,3,0,0,0,0,0,0,0,0
22825,3,0,0,1,0,0,0,0,0
22826,3,0,0,2,0,1,0,1,0
22827,3,0,0,0,0,1,1,0,0
22828,3,0,0,1,0,1,0,1,0
22829,3,0,0,3,0,2,1,0,0
22830,3,0,0,0,0,0,0,0,0
22831,3,0,1,0,0,0,0,0,0
22832,3,0,0,2,0,0,0,0,0
22833,2,1,0,3,0,3,2,0,0
22834,2,0,0,0,0,0,0,0,0
22835,2,0,0,1,0,0,0,0,0
22836,2,0,0,1,0,2,1,0,0
22837,2,0,0,0,0,1,1,0,0
22838,2,0,0,0,0,0,0,0,0
22839,1,2,0,0,0,4,3,1,0
22840,1,1,0,1,0,5,2,0,0
22841,2,1,2,0,0,1,1,1,0
22842,2,0,0,0,0,2,0,0,0
22843,2,0,0,1,0,0,0,0,0
22844,2,0,0,0,0,0,0,0,0
22845,3,0,0,0,0,0,0,0,0
22847,2,0,0,0,0,0,0,0,0
22848,2,0,0,0,0,0,0,0,0
22849,3,0,0,0,0,0,0,0,0
22853,3,0,0,2,0,4,0,1,0
22854,3,0,0,0,0,0,0,0,0
22855,3,0,0,0,0,0,0,0,0
22856,3,0,0,0,0,1,1,0,0
22857,3,0,0,5,0,1,0,0,0
22858,3,1,0,4,0,2,1,0,0
22859,3,0,0,0,0,2,0,0,0
22860,2,0,0,2,0,0,0,1,0
22861,2,0,0,1,0,1,0,0,0
22862,2,0,0,2,1,0,0,0,0
22863,2,0,0,0,0,0,0,1,0
22864,2,0,0,2,0,1,0,1,0
22865,2,0,0,1,0,0,0,0,0
22866,2,0,0,0,1,0,0,0,0
22867,1,1,1,4,0,2,2,0,0
22868,3,0,1,0,1,2,0,0,0
22869,2,1,0,2,0,4,1,1,0
22870,1,0,0,1,0,1,0,0,0
22871,1,0,0,0,0,0,0,0,0
22872,1,0,0,1,0,1,0,0,0
22873,2,0,0,0,0,0,0,0,0
22874,2,0,0,0,0,0,0,0,0
22875,1,0,0,0,0,0,0,0,0
22876,3,0,0,0,0,0,0,0,0
22877,2,0,0,0,0,0,0,0,0
22880,2,0,0,0,0,0,0,0,0
22881,2,0,0,0,0,0,0,0,0
22885,3,0,0,2,0,1,0,1,0
22886,3,0,0,1,0,1,0,0,0
22887,3,0,0,1,1,0,0,1,0
22888,2,0,0,1,0,0,0,0,0
22890,3,0,0,2,0,0,0,1,0
22891,3,0,0,2,1,0,0,0,0
22892,2,0,0,1,1,1,0,0,0
22893,3,0,0,2,1,0,0,0,0
22894,2,0,0,3,0,2,0,0,0
22895,1,1,1,2,0,2,1,1,0
22896,2,0,0,3,0,1,0,0,0
22897,2,0,0,0,0,0,0,0,0
22898,3,0,0,1,1,1,0,0,0
22899,2,0,0,2,0,0,0,0,0
22900,1,0,0,0,0,2,0,0,0
22901,1,0,0,0,0,1,0,0,0
22902,1,0,0,0,0,0,0,0,0
22903,1,0,0,0,0,1,1,0,0
22904,1,0,0,0,0,0,0,0,0
22905,2,1,0,1,0,2,2,0,0
22906,2,0,0,0,0,0,0,0,0
22907,2,0,0,0,0,0,0,0,0
22908,3,0,0,0,0,0,0,0,0
22909,2,0,0,0,0,0,0,0,0
22911,1,0,0,0,0,0,0,0,0
22912,3,0,0,0,0,0,0,0,0
22913,2,0,0,0,0,0,0,0,0
22915,3,0,0,0,0,0,0,0,0
22916,2,0,0,0,0,0,0,0,0
22919,3,0,0,0,0,0,0,0,0
22920,3,0,0,0,0,0,0,0,0
22921,3,0,0,1,0,0,0,1,0
22922,3,1,0,1,0,2,2,0,0
22923,2,0,0,0,0,0,0,0,0
22924,3,0,0,2,1,1,1,0,0
22925,3,0,0,0,0,0,0,0,0
22926,3,0,0,1,2,0,0,0,0
22927,2,0,0,0,0,3,2,0,0
22928,2,0,0,1,0,1,1,0,0
22929,2,0,0,0,0,0,0,0,0
22930,2,1,0,4,0,6,2,1,0
22931,2,0,0,2,1,1,0,1,0
22932,2,0,0,1,1,4,1,0,0
22933,1,2,0,1,0,6,4,0,0
22934,1,0,0,1,0,5,1,0,0
22935,2,0,0,2,0,1,0,1,0
22936,3,0,1,0,0,0,0,0,0
22937,1,0,1,2,0,0,0,0,0
22938,1,0,0,2,0,3,2,0,0
22939,2,0,0,0,0,0,0,0,0
22942,3,0,0,0,0,0,0,0,0
22943,3,0,0,0,0,0,0,0,0
22945,2,0,0,0,0,0,0,0,0
22946,2,0,0,0,0,0,0,0,0
22949,2,0,0,1,0,0,0,0,0
22950,3,0,0,1,0,0,0,0,0
22951,2,0,0,0,0,0,0,0,0
22952,3,0,0,1,0,2,0,1,0
22953,2,0,0,1,0,0,0,0,0
22954,3,0,0,1,0,1,0,0,0
22955,3,0,0,1,0,0,0,0,0
22956,3,0,0,0,0,0,0,0,0
22957,2,0,0,3,0,2,1,0,0
22958,2,0,0,1,0,2,1,0,0
22959,2,0,0,2,0,0,0,1,0
22960,2,0,0,0,0,0,0,0,0
22961,2,0,0,4,0,1,0,1,0
22962,2,0,0,2,0,2,1,1,0
22963,1,0,0,2,0,3,1,0,0
22964,1,1,0,1,0,3,1,0,0
22965,1,1,0,0,0,1,1,0,0
22966,2,0,0,0,0,0,0,0,0
22967,1,0,0,3,0,2,0,0,0
22968,2,0,1,1,0,1,1,1,0
22969,3,0,0,0,0,0,0,0,0
22970,2,0,0,0,0,0,0,0,0
22971,2,0,0,0,0,0,0,0,0
22972,3,0,0,0,0,0,0,0,0
22974,3,0,0,0,0,0,0,0,0
22975,2,0,0,0,0,0,0,0,0
22977,2,0,0,0,0,0,0,0,0
22978,3,0,0,0,0,0,0,0,0
22979,3,0,0,0,0,0,0,0,0
22982,3,1,0,0,0,2,1,0,0
22983,3,0,0,0,0,0,0,0,0
22984,3,0,0,2,0,0,0,0,0
22985,3,0,0,0,0,0,0,0,0
22986,3,0,1,1,0,2,1,1,0
22987,3,0,0,0,0,0,0,0,0
22988,2,0,1,1,0,2,0,0,0
22989,2,0,0,0,0,0,0,0,0
22990,2,0,0,1,0,0,0,0,0
22991,2,0,0,0,0,0,0,0,0
22992,2,1,0,2,0,4,2,0,0
22993,2,0,0,5,0,0,0,1,0
22994,2,0,0,1,0,0,0,0,0
22995,1,0,0,0,0,2,0,0,0
22996,1,2,1,0,0,4,3,0,0
22997,2,0,0,0,0,0,0,0,0
22998,1,0,0,0,0,1,1,0,0
22999,2,0,0,0,0,1,0,0,0
23000,1,0,0,0,0,2,1,0,0
23001,2,1,0,0,0,5,3,0,0
23002,2,0,0,0,0,0,0,0,0
23003,3,0,0,0,0,0,0,0,0
23004,3,0,0,0,0,0,0,0,0
23005,3,0,0,0,0,0,0,0,0
23007,2,0,0,0,0,0,0,0,0
23008,2,0,0,0,0,0,0,0,0
23010,3,0,0,0,0,0,0,0,0
23013,3,1,0,1,0,1,1,0,0
23014,2,0,0,0,0,0,0,0,0
23015,3,0,0,2,0,1,0,0,0
23016,3,0,0,0,0,0,0,0,0
23017,3,0,1,1,1,0,0,0,0
23018,3,0,0,1,0,0,0,0,0
23019,3,0,0,0,0,1,0,0,0
23020,3,0,0,1,0,1,0,1,0
23021,2,0,1,0,0,1,0,0,0
23022,2,0,0,0,0,0,0,0,0
23023,2,0,0,2,0,0,0,0,0
23024,2,0,0,2,0,0,0,1,0
23025,2,0,0,3,0,3,1,0,0
23026,2,0,0,0,0,1,0,0,0
23027,1,1,0,0,1,3,1,0,0
23028,1,0,0,0,0,1,0,0,0
23029,2,0,0,0,0,0,0,0,0
23030,1,0,0,0,0,1,0,0,0
23031,2,2,1,0,0,5,4,0,0
23032,1,0,0,1,0,0,0,0,0
23033,3,0,0,0,0,0,0,0,0
23034,3,0,0,0,0,0,0,0,0
23035,1,0,0,0,0,0,0,0,0
23037,2,0,0,0,0,0,0,0,0
23039,2,0,0,0,0,0,0,0,0
23040,3,0,0,0,0,0,0,0,0
23043,3,0,0,1,0,2,1,0,0
23044,2,0,0,0,0,0,0,0,0
23045,3,0,0,1,0,0,0,0,0
23046,3,1,0,1,0,1,1,1,0
23047,3,0,0,2,0,1,0,0,0
23048,3,0,0,0,1,0,0,0,0
23049,3,0,0,4,0,0,0,0,0
23050,2,0,1,1,0,1,0,0,0
23051,2,0,0,1,0,2,1,0,0
23052,3,0,0,0,0,0,0,0,0
23053,2,0,0,0,0,0,0,0,0
23054,2,0,0,1,1,0,0,0,0
23055,2,0,0,2,0,2,0,1,0
23057,2,0,0,1,0,0,0,0,0
23059,1,1,0,1,0,3,1,0,0
23060,2,0,0,1,0,0,0,1,0
23061,2,0,0,1,0,0,0,0,0
23062,1,0,0,0,0,1,1,0,0
23064,1,0,0,1,0,2,1,0,0
23065,1,0,0,4,0,0,0,0,0
23067,3,0,0,0,0,0,0,0,0
23068,2,0,0,0,0,0,0,0,0
23069,1,0,0,0,0,0,0,0,0
23071,3,0,0,0,0,0,0,0,0
23072,2,0,0,0,0,0,0,0,0
23075,3,0,0,0,0,0,0,0,0
23076,3,0,0,0,0,0,0,0,0
23077,3,0,0,0,0,2,0,0,0
23078,3,0,0,0,0,1,0,0,0
23079,3,0,0,1,0,1,0,1,0
23080,3,0,0,0,0,0,0,0,0
23081,2,0,1,0,0,0,0,0,0
23082,3,0,0,0,0,2,1,0,0
23083,2,0,1,0,0,0,0,0,0
23084,2,0,0,0,0,0,0,0,0
23085,2,0,0,0,1,2,0,0,0
23086,2,0,0,1,0,0,0,0,0
23087,2,0,0,1,0,1,0,0,0
23088,2,0,0,4,0,0,0,0,0
23089,3,0,0,2,0,0,0,0,0
23090,2,0,0,1,0,0,0,0,0
23091,1,2,1,3,0,6,4,0,0
23092,1,0,0,0,0,0,0,0,0
23093,1,1,0,0,0,4,1,0,0
23094,2,0,0,0,0,3,0,1,0
23095,2,0,0,0,0,0,0,0,0
23097,3,0,0,0,0,0,0,0,0
23098,2,0,0,0,0,0,0,0,0
23099,2,0,0,0,0,0,0,0,0
23100,2,0,0,0,0,0,0,0,0
23104,3,0,0,1,0,0,0,0,0
23105,3,0,0,0,1,0,0,0,0
23106,3,0,0,1,0,1,0,0,0
23107,3,0,0,1,0,0,0,0,0
23108,2,0,0,0,0,0,0,0,0
23109,2,0,0,3,1,1,0,0,0
23110,3,0,0,0,1,0,0,0,0
23111,3,0,0,0,1,0,0,0,0
23112,2,0,0,1,0,1,0,0,0
23113,3,0,0,1,0,0,0,0,0
23114,2,0,0,0,0,2,1,0,0
23115,2,1,1,0,1,1,1,0,0
23116,2,0,0,0,1,1,0,0,0
23117,2,0,1,0,0,2,1,0,0
23118,1,0,0,3,0,2,0,0,0
23119,2,0,0,0,0,1,0,0,0
23120,2,0,0,0,0,0,0,0,0
23121,1,1,0,1,1,1,1,0,0
23122,1,0,0,0,0,5,1,0,0
23123,1,3,1,0,0,10,6,0,0
23124,2,0,0,0,0,0,0,0,0
23125,2,0,0,0,1,3,0,0,0
23126,3,0,0,0,0,0,0,0,0
23127,2,0,0,0,0,0,0,0,0
23128,2,0,0,0,0,0,0,0,0
23130,1,0,0,0,0,0,0,0,0
23131,3,0,0,0,0,0,0,0,0
23132,3,0,0,0,0,0,0,0,0
23135,3,0,0,1,0,1,0,0,0
23136,2,0,0,0,1,0,0,0,0
23137,3,0,1,2,0,0,0,0,0
23138,3,0,0,1,0,0,0,0,0
23139,3,0,0,1,0,0,0,0,0
23140,2,0,0,0,0,1,0,0,0
23141,3,0,0,1,0,0,0,0,0
23142,3,0,0,2,0,0,0,0,0
23143,2,0,0,1,0,0,0,0,1
23144,2,0,0,0,0,1,1,0,0
23145,2,1,0,0,1,2,1,0,0
23146,1,0,0,0,0,0,0,0,0
23147,2,0,0,4,0,0,0,0,0
23148,2,0,0,0,0,0,0,0,0
23149,2,0,1,2,2,2,0,0,0
23150,1,0,0,2,0,1,0,0,0
23151,1,1,0,3,0,1,1,0,0
23152,1,1,0,1,0,6,2,0,0
23153,2,0,0,0,0,1,1,0,0
23154,1,0,0,1,0,6,0,1,0
23155,2,0,0,0,0,0,0,0,0
23157,2,0,0,0,0,0,0,0,0
23158,3,0,0,0,0,0,0,0,0
23159,1,0,0,0,0,0,0,0,0
23160,2,0,0,0,0,0,0,0,0
23161,1,0,0,0,0,0,0,0,0
23163,2,0,0,0,0,0,0,0,0
23164,2,0,0,0,0,0,0,0,0
23167,2,0,0,0,0,0,0,0,0
23168,3,0,0,0,0,0,0,0,0
23169,3,0,0,1,0,0,0,0,0
23170,3,0,0,1,0,0,0,0,0
23171,3,0,0,0,0,0,0,0,0
23172,3,0,0,1,0,1,0,0,0
23173,3,0,0,0,0,0,0,0,0
23174,3,0,0,1,1,1,0,0,0
23175,2,1,0,2,0,6,2,0,0
23176,2,1,0,0,0,5,1,0,0
23177,2,0,0,2,0,2,1,0,0
23178,2,0,0,1,0,1,1,0,0
23179,2,0,0,1,0,0,0,0,0
23180,2,0,0,1,1,1,0,0,0
23181,1,0,0,0,0,2,0,0,0
23182,1,0,0,0,0,0,0,0,0
23183,2,1,0,1,1,3,2,0,0
23184,2,0,0,1,0,1,0,0,0
23185,1,0,0,0,0,0,0,0,0
23186,2,0,0,1,0,0,0,0,0
23187,1,0,0,0,0,0,0,0,0
23188,3,0,0,0,0,0,0,0,0
23190,3,0,0,0,0,0,0,0,0
23191,3,0,0,0,0,0,0,0,0
23192,3,0,0,0,0,0,0,0,0
23194,3,0,0,0,0,0,0,0,0
23195,2,0,0,0,0,0,0,0,0
23198,3,0,0,1,0,0,0,0,0
23199,3,0,1,1,0,0,0,0,0
23200,3,1,0,1,0,3,2,0,0
23201,3,0,0,0,0,0,0,0,0
23202,3,0,0,1,0,0,0,0,0
23203,3,0,0,2,0,0,0,0,0
23204,3,0,0,1,0,0,0,0,0
23205,2,0,0,1,0,0,0,1,0
23206,2,0,1,2,0,1,1,1,0
23207,1,0,0,1,0,0,0,0,0
23208,2,0,0,2,0,0,0,0,0
23209,2,0,0,2,0,0,0,0,0
23210,2,0,0,3,0,0,0,1,1
23211,2,0,0,2,1,2,1,1,0
23212,1,0,0,1,0,1,0,0,0
23213,1,1,0,0,0,2,1,0,0
23214,1,0,0,1,0,2,1,0,0
23215,2,0,0,1,0,4,0,0,0
23216,1,0,0,1,0,2,0,1,0
23217,2,0,0,1,0,1,0,0,0
23219,3,0,0,0,0,0,0,0,0
23220,3,0,0,0,0,0,0,0,0
23221,1,0,0,0,0,0,0,0,0
23222,2,0,0,0,0,0,0,0,0
23224,3,0,0,0,0,0,0,0,0
23225,3,0,0,0,0,0,0,0,0
23226,2,0,0,0,0,0,0,0,0
23229,3,0,0,1,0,0,0,0,0
23230,3,0,0,1,0,0,0,0,0
23231,3,0,0,2,0,0,0,0,0
23232,3,0,0,1,0,0,0,0,0
23233,3,0,0,0,1,0,0,0,0
23234,3,0,0,2,0,1,0,0,0
23235,3,0,0,1,0,0,0,0,0
23236,2,0,0,1,0,1,0,1,0
23237,2,0,0,1,0,2,0,0,0
23238,2,0,0,1,0,0,0,0,0
23239,2,0,1,0,0,0,0,1,0
23240,2,0,0,0,1,1,0,0,0
23241,2,0,0,0,0,1,1,0,0
23242,1,0,0,1,0,0,0,0,0
23243,2,0,0,1,0,2,0,0,0
